Filename,Clean_filepath,Noisy_filepath,Length (s),Sample Rate (Hz)
p293_098,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p293_098.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p293_098.wav,3.290020833333333,48000
p360_024,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p360_024.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p360_024.wav,6.66,48000
p292_181,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p292_181.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p292_181.wav,2.36,48000
p247_323,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p247_323.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p247_323.wav,2.4451666666666667,48000
p234_026,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p234_026.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p234_026.wav,2.2055833333333332,48000
p284_080,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p284_080.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p284_080.wav,1.6709375,48000
p343_090,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p343_090.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p343_090.wav,3.58,48000
p333_270,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_270.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_270.wav,2.3055833333333333,48000
p336_196,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p336_196.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p336_196.wav,3.9777708333333335,48000
p301_273,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p301_273.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p301_273.wav,3.38,48000
p307_338,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p307_338.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p307_338.wav,4.17,48000
p295_355,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_355.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_355.wav,2.4554375,48000
p245_067,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p245_067.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p245_067.wav,3.0629375,48000
p304_335,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_335.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_335.wav,2.75,48000
p339_408,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p339_408.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p339_408.wav,2.2775833333333333,48000
p336_251,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p336_251.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p336_251.wav,2.4730625,48000
p334_108,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_108.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_108.wav,2.478645833333333,48000
p364_230,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p364_230.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p364_230.wav,2.4305,48000
p303_176,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p303_176.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p303_176.wav,3.1531041666666666,48000
p298_325,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_325.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_325.wav,4.388979166666667,48000
p374_340,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p374_340.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p374_340.wav,2.9015625,48000
p333_350,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_350.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_350.wav,2.6045833333333333,48000
p264_168,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_168.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_168.wav,3.29,48000
p374_054,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p374_054.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p374_054.wav,2.797625,48000
p374_270,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p374_270.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p374_270.wav,1.7284583333333334,48000
p361_082,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p361_082.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p361_082.wav,2.908875,48000
p307_384,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p307_384.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p307_384.wav,2.6,48000
p314_297,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_297.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_297.wav,3.470833333333333,48000
p284_325,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p284_325.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p284_325.wav,3.6307916666666666,48000
p251_149,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_149.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_149.wav,1.5755208333333333,48000
p266_286,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p266_286.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p266_286.wav,2.493916666666667,48000
p255_122,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_122.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_122.wav,3.2125,48000
p263_347,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_347.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_347.wav,2.5246041666666668,48000
p333_404,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_404.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_404.wav,2.648791666666667,48000
p374_102,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p374_102.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p374_102.wav,2.7976041666666664,48000
p334_161,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_161.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_161.wav,2.3453333333333335,48000
p263_036,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_036.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_036.wav,2.2813333333333334,48000
p251_155,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_155.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_155.wav,1.7791875,48000
p283_120,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p283_120.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p283_120.wav,2.9493541666666667,48000
p275_265,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p275_265.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p275_265.wav,1.5217708333333333,48000
p333_139,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_139.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_139.wav,2.5490625,48000
p263_439,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_439.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_439.wav,3.040979166666667,48000
p341_273,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p341_273.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p341_273.wav,3.4967083333333333,48000
p249_105,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p249_105.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p249_105.wav,3.65,48000
p326_172,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p326_172.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p326_172.wav,3.8124583333333333,48000
p271_111,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p271_111.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p271_111.wav,2.7036875,48000
p360_401,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p360_401.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p360_401.wav,1.5542708333333333,48000
p334_151,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_151.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_151.wav,1.9330833333333333,48000
p339_168,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p339_168.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p339_168.wav,2.661208333333333,48000
p363_181,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_181.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_181.wav,1.7110208333333334,48000
p351_162,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_162.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_162.wav,3.28,48000
p341_157,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p341_157.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p341_157.wav,3.5661666666666667,48000
p361_078,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p361_078.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p361_078.wav,2.0784583333333333,48000
p336_071,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p336_071.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p336_071.wav,3.1052916666666666,48000
p347_392,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_392.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_392.wav,3.580875,48000
p336_421,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p336_421.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p336_421.wav,2.0716875,48000
p285_125,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_125.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_125.wav,2.0962083333333332,48000
p295_259,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_259.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_259.wav,3.1,48000
p345_399,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p345_399.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p345_399.wav,2.06325,48000
p351_275,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_275.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_275.wav,2.5492916666666665,48000
p266_408,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p266_408.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p266_408.wav,2.0885208333333334,48000
p347_154,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_154.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_154.wav,3.1297083333333333,48000
p351_325,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_325.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_325.wav,3.287125,48000
p283_437,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p283_437.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p283_437.wav,2.579833333333333,48000
p374_234,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p374_234.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p374_234.wav,2.057729166666667,48000
p263_014,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_014.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_014.wav,4.369979166666667,48000
p295_215,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_215.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_215.wav,3.17,48000
p249_328,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p249_328.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p249_328.wav,2.7074166666666666,48000
p266_034,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p266_034.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p266_034.wav,2.6853333333333333,48000
p247_114,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p247_114.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p247_114.wav,3.578145833333333,48000
p363_408,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_408.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_408.wav,2.8236458333333334,48000
p345_297,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p345_297.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p345_297.wav,2.4072916666666666,48000
p298_280,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_280.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_280.wav,2.8,48000
p275_352,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p275_352.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p275_352.wav,2.224083333333333,48000
p283_351,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p283_351.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p283_351.wav,2.907958333333333,48000
p323_218,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_218.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_218.wav,2.997333333333333,48000
p351_064,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_064.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_064.wav,2.205229166666667,48000
p293_092,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p293_092.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p293_092.wav,2.93,48000
p376_006,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p376_006.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p376_006.wav,5.660020833333333,48000
p247_104,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p247_104.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p247_104.wav,3.1972708333333335,48000
p263_078,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_078.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_078.wav,2.1448958333333334,48000
p293_315,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p293_315.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p293_315.wav,3.35,48000
p285_241,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_241.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_241.wav,2.9066875,48000
p281_384,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p281_384.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p281_384.wav,3.0635208333333335,48000
p306_241,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p306_241.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p306_241.wav,5.732541666666667,48000
p234_247,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p234_247.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p234_247.wav,1.8378333333333334,48000
p251_074,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_074.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_074.wav,2.0970416666666667,48000
p305_209,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p305_209.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p305_209.wav,2.360520833333333,48000
p285_261,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_261.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_261.wav,1.8262083333333334,48000
p295_401,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_401.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_401.wav,2.6,48000
p237_274,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p237_274.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p237_274.wav,4.199979166666667,48000
p248_329,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_329.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_329.wav,1.7936875,48000
p247_034,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p247_034.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p247_034.wav,2.9938541666666665,48000
p264_013,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_013.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_013.wav,4.36,48000
p241_082,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p241_082.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p241_082.wav,2.148,48000
p285_316,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_316.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_316.wav,1.4968958333333333,48000
p306_346,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p306_346.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p306_346.wav,3.44,48000
p351_092,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_092.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_092.wav,2.3500208333333332,48000
p361_400,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p361_400.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p361_400.wav,2.45,48000
p265_221,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p265_221.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p265_221.wav,1.8823958333333333,48000
p298_313,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_313.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_313.wav,2.59,48000
p336_248,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p336_248.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p336_248.wav,2.6601666666666666,48000
p265_172,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p265_172.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p265_172.wav,5.579,48000
p255_017,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_017.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_017.wav,3.0557083333333335,48000
p351_395,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_395.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_395.wav,2.201791666666667,48000
p260_174,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p260_174.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p260_174.wav,1.9328333333333334,48000
p295_032,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_032.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_032.wav,2.91,48000
p316_076,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p316_076.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p316_076.wav,3.7779166666666666,48000
p310_374,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p310_374.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p310_374.wav,2.5354375,48000
p292_334,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p292_334.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p292_334.wav,2.4260625,48000
p351_006,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_006.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_006.wav,5.3215625,48000
p285_139,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_139.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_139.wav,3.7397916666666666,48000
p313_208,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p313_208.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p313_208.wav,2.75,48000
p364_164,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p364_164.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p364_164.wav,2.451125,48000
p345_125,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p345_125.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p345_125.wav,2.3099791666666665,48000
p251_219,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_219.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_219.wav,2.2298125,48000
p275_080,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p275_080.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p275_080.wav,1.47275,48000
p284_347,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p284_347.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p284_347.wav,1.6247083333333334,48000
p234_198,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p234_198.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p234_198.wav,3.14,48000
p246_026,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p246_026.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p246_026.wav,3.2422708333333334,48000
p299_364,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p299_364.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p299_364.wav,3.5852916666666665,48000
p246_118,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p246_118.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p246_118.wav,2.7010625,48000
p237_213,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p237_213.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p237_213.wav,2.34,48000
p298_149,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_149.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_149.wav,3.01,48000
p304_236,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_236.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_236.wav,2.37,48000
p343_102,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p343_102.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p343_102.wav,2.25,48000
p323_382,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_382.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_382.wav,2.103083333333333,48000
p241_073,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p241_073.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p241_073.wav,2.716645833333333,48000
p334_238,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_238.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_238.wav,2.1002708333333335,48000
p341_362,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p341_362.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p341_362.wav,2.8467083333333334,48000
p298_357,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_357.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_357.wav,3.02,48000
p376_242,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p376_242.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p376_242.wav,3.16,48000
p293_349,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p293_349.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p293_349.wav,3.34,48000
p334_240,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_240.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_240.wav,3.0596666666666668,48000
p308_411,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p308_411.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p308_411.wav,3.34,48000
p313_014,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p313_014.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p313_014.wav,4.74,48000
